target,source,flow,year
Ohio,Maine,1189,2012
Ohio,Maryland,5026,2012
Ohio,Illinois,9510,2012
Oklahoma,New York,1981,2012
Ohio,Texas,11760,2012
Ohio,Vermont,364,2012
Oklahoma,Iowa,1088,2012
Oklahoma,Kansas,7065,2012
Oklahoma,Kentucky,1354,2012
Oklahoma,Louisiana,2562,2012
Oklahoma,Maine,167,2012
Oklahoma,Maryland,750,2012
Oklahoma,Massachusetts,1233,2012
Oklahoma,Indiana,1490,2012
Oklahoma,Michigan,1347,2012
Oklahoma,Mississippi,1850,2012
Oklahoma,Missouri,5210,2012
Oklahoma,Montana,798,2012
Oklahoma,Nebraska,300,2012
Oklahoma,Nevada,1101,2012
Oklahoma,New Hampshire,549,2012
Oklahoma,New Jersey,1523,2012
Oklahoma,Minnesota,906,2012
Ohio,Utah,197,2012
Oklahoma,Illinois,1100,2012
Oklahoma,Hawaii,189,2012
Ohio,Virginia,3193,2012
Ohio,Washington,2862,2012
Ohio,West Virginia,7820,2012
Ohio,Wisconsin,974,2012
Ohio,Wyoming,202,2012
Oklahoma,Alabama,1030,2012
Oklahoma,Alaska,1279,2012
Oklahoma,Idaho,905,2012
Oklahoma,Arizona,2974,2012
Oklahoma,California,8950,2012
Oklahoma,Colorado,4717,2012
Oklahoma,Connecticut,0,2012
Oklahoma,Delaware,380,2012
Oklahoma,District of Columbia ,151,2012
Oklahoma,Florida,5011,2012
Oklahoma,Georgia,2581,2012
Oklahoma,Arkansas,5777,2012
New Mexico,Virginia,1560,2012
Nevada,Pennsylvania,1601,2012
New Mexico,Utah,1382,2012
Nebraska,Nevada,233,2012
Nebraska,New Hampshire,0,2012
Nebraska,New Jersey,524,2012
Nebraska,New Mexico,158,2012
Nebraska,New York,318,2012
Nebraska,North Carolina,874,2012
Nebraska,North Dakota,497,2012
Nebraska,Ohio,563,2012
Nebraska,Oklahoma,587,2012
Nebraska,Oregon,106,2012
Nebraska,Pennsylvania,702,2012
Nebraska,Rhode Island,0,2012
Nebraska,South Carolina,456,2012
Nebraska,South Dakota,2507,2012
Nebraska,Tennessee,232,2012
Nebraska,Montana,108,2012
Nebraska,Missouri,2223,2012
Nebraska,Mississippi,176,2012
Nebraska,Minnesota,1489,2012
Nebraska,Delaware,0,2012
Nebraska,District of Columbia ,0,2012
Nebraska,Florida,1368,2012
Nebraska,Georgia,786,2012
Nebraska,Hawaii,165,2012
Nebraska,Idaho,315,2012
Nebraska,Illinois,1193,2012
Nebraska,Texas,3130,2012
Nebraska,Indiana,290,2012
Nebraska,Kansas,3103,2012
Nebraska,Kentucky,131,2012
Nebraska,Louisiana,411,2012
Nebraska,Maine,68,2012
Nebraska,Maryland,129,2012
Nebraska,Massachusetts,195,2012
Nebraska,Michigan,258,2012
Nebraska,Iowa,6815,2012
Nebraska,Utah,229,2012
Nebraska,Vermont,79,2012
Nebraska,Virginia,1076,2012
Nevada,Kansas,1202,2012
Nevada,Kentucky,952,2012
Nevada,Louisiana,421,2012
Nevada,Maine,209,2012
Nevada,Maryland,934,2012
Nevada,Massachusetts,318,2012
Nevada,Michigan,1235,2012
Nevada,Iowa,714,2012
Nevada,Minnesota,1157,2012
Nevada,Missouri,694,2012
Nevada,Montana,1086,2012
Nevada,Nebraska,714,2012
Nevada,New Hampshire,175,2012
Nevada,New Jersey,912,2012
Nevada,New Mexico,1138,2012
Nevada,New York,3521,2012
Nevada,Mississippi,783,2012
Nebraska,Connecticut,0,2012
Nevada,Indiana,362,2012
Nevada,Idaho,1503,2012
Nebraska,Washington,1327,2012
Nebraska,West Virginia,111,2012
Nebraska,Wisconsin,316,2012
Nebraska,Wyoming,917,2012
Nevada,Alabama,761,2012
Nevada,Alaska,2161,2012
Nevada,Arizona,8748,2012
Nevada,Illinois,2822,2012
Nevada,Arkansas,353,2012
Nevada,Colorado,6402,2012
Nevada,Connecticut,143,2012
Nevada,Delaware,373,2012
Nevada,District of Columbia ,468,2012
Nevada,Florida,3381,2012
Nevada,Georgia,745,2012
Nevada,Hawaii,2053,2012
Nevada,California,49978,2012
Nebraska,Colorado,2023,2012
Nebraska,California,3438,2012
Nebraska,Arkansas,363,2012
Missouri,West Virginia,148,2012
Missouri,Wisconsin,2636,2012
Missouri,Wyoming,810,2012
Montana,Alabama,31,2012
Montana,Alaska,726,2012
Montana,Arizona,1548,2012
Montana,Arkansas,63,2012
Missouri,Washington,2312,2012
Montana,California,5428,2012
Montana,Connecticut,0,2012
Montana,Delaware,0,2012
Montana,District of Columbia ,0,2012
Montana,Florida,1875,2012
Montana,Georgia,292,2012
Montana,Hawaii,556,2012
Montana,Idaho,3385,2012
Montana,Colorado,2135,2012
Montana,Illinois,542,2012
Missouri,Virginia,2609,2012
Missouri,Utah,3287,2012
Pennsylvania,Hawaii,245,2012
Missouri,New Hampshire,35,2012
Missouri,New Jersey,960,2012
Missouri,New Mexico,451,2012
Missouri,New York,2834,2012
Missouri,North Carolina,3988,2012
Missouri,North Dakota,636,2012
Missouri,Vermont,318,2012
Missouri,Ohio,3557,2012
Missouri,Oregon,1186,2012
Missouri,Pennsylvania,1535,2012
Missouri,Rhode Island,361,2012
Missouri,South Carolina,2856,2012
Missouri,South Dakota,527,2012
Missouri,Tennessee,3122,2012
Missouri,Texas,9278,2012
Missouri,Oklahoma,5298,2012
Nevada,North Carolina,767,2012
Montana,Indiana,163,2012
Montana,Kansas,224,2012
Montana,Pennsylvania,457,2012
Montana,Rhode Island,0,2012
Montana,South Carolina,230,2012
Montana,South Dakota,191,2012
Montana,Tennessee,45,2012
Montana,Texas,1393,2012
Montana,Utah,260,2012
Montana,Oregon,2950,2012
Montana,Vermont,87,2012
Montana,Washington,4783,2012
Montana,West Virginia,0,2012
Montana,Wisconsin,750,2012
Montana,Wyoming,934,2012
Nebraska,Alabama,245,2012
Nebraska,Alaska,626,2012
Nebraska,Arizona,2406,2012
Montana,Virginia,156,2012
Montana,Iowa,415,2012
Montana,Oklahoma,1018,2012
Montana,North Dakota,977,2012
Montana,Kentucky,367,2012
Montana,Louisiana,0,2012
Montana,Maine,225,2012
Montana,Maryland,33,2012
Montana,Massachusetts,97,2012
Montana,Michigan,822,2012
Montana,Minnesota,481,2012
Montana,Ohio,402,2012
Montana,Mississippi,32,2012
Montana,Nebraska,108,2012
Montana,Nevada,968,2012
Montana,New Hampshire,115,2012
Montana,New Jersey,156,2012
Montana,New Mexico,259,2012
Montana,New York,482,2012
Montana,North Carolina,1082,2012
Montana,Missouri,447,2012
Nevada,North Dakota,702,2012
Nevada,Ohio,1407,2012
Nevada,Oklahoma,1520,2012
New Jersey,Pennsylvania,23597,2012
New Jersey,Rhode Island,429,2012
New Jersey,South Carolina,2372,2012
New Jersey,South Dakota,581,2012
New Jersey,Tennessee,1400,2012
New Jersey,Texas,2509,2012
New Jersey,Utah,425,2012
New Jersey,Oregon,760,2012
New Jersey,Vermont,35,2012
New Jersey,Washington,1847,2012
New Jersey,West Virginia,297,2012
New Jersey,Wisconsin,680,2012
New Jersey,Wyoming,23,2012
New Mexico,Alabama,787,2012
New Mexico,Alaska,320,2012
New Mexico,Arizona,6391,2012
New Jersey,Virginia,5024,2012
New Mexico,Arkansas,410,2012
New Jersey,Oklahoma,1540,2012
New Jersey,North Dakota,55,2012
New Jersey,Kentucky,631,2012
New Jersey,Louisiana,339,2012
New Jersey,Maine,430,2012
New Jersey,Maryland,3474,2012
New Jersey,Massachusetts,4907,2012
New Jersey,Michigan,324,2012
New Jersey,Minnesota,570,2012
New Jersey,Ohio,1452,2012
New Jersey,Mississippi,106,2012
New Jersey,Montana,67,2012
New Jersey,Nebraska,35,2012
New Jersey,Nevada,908,2012
New Jersey,New Hampshire,126,2012
New Jersey,New Mexico,45,2012
New Jersey,New York,40495,2012
New Jersey,North Carolina,3236,2012
New Jersey,Missouri,384,2012
New Jersey,Kansas,426,2012
New Mexico,California,4536,2012
New Mexico,Connecticut,280,2012
New Mexico,Nebraska,194,2012
New Mexico,Nevada,604,2012
New Mexico,New Hampshire,268,2012
New Mexico,New Jersey,252,2012
New Mexico,New York,1111,2012
New Mexico,North Carolina,335,2012
New Mexico,North Dakota,41,2012
New Mexico,Montana,139,2012
New Mexico,Ohio,1178,2012
New Mexico,Oregon,932,2012
New Mexico,Pennsylvania,822,2012
New Mexico,Rhode Island,0,2012
New Mexico,South Carolina,325,2012
New Mexico,South Dakota,509,2012
New Mexico,Tennessee,338,2012
New Mexico,Texas,11955,2012
New Mexico,Oklahoma,1076,2012
New Mexico,Colorado,4780,2012
New Mexico,Missouri,1216,2012
New Mexico,Minnesota,284,2012
New Mexico,Delaware,100,2012
New Mexico,District of Columbia ,25,2012
New Mexico,Florida,4707,2012
New Mexico,Georgia,192,2012
New Mexico,Hawaii,168,2012
New Mexico,Idaho,355,2012
New Mexico,Illinois,790,2012
New Mexico,Mississippi,451,2012
New Mexico,Indiana,660,2012
New Mexico,Kansas,672,2012
New Mexico,Kentucky,159,2012
New Mexico,Louisiana,790,2012
New Mexico,Maine,57,2012
New Mexico,Maryland,505,2012
New Mexico,Massachusetts,303,2012
New Mexico,Michigan,602,2012
New Mexico,Iowa,384,2012
New Mexico,Vermont,81,2012
New Jersey,Iowa,357,2012
New Jersey,Illinois,2052,2012
New Hampshire,Delaware,0,2012
New Hampshire,District of Columbia ,101,2012
New Hampshire,Florida,2746,2012
New Hampshire,Georgia,470,2012
New Hampshire,Hawaii,43,2012
New Hampshire,Idaho,20,2012
New Hampshire,Illinois,673,2012
New Hampshire,Connecticut,1345,2012
New Hampshire,Indiana,297,2012
New Hampshire,Kansas,102,2012
New Hampshire,Kentucky,284,2012
New Hampshire,Louisiana,7,2012
New Hampshire,Maine,6118,2012
New Hampshire,Maryland,33,2012
New Hampshire,Massachusetts,18990,2012
New Hampshire,Michigan,426,2012
New Hampshire,Iowa,53,2012
New Hampshire,Minnesota,0,2012
New Hampshire,Colorado,572,2012
New Hampshire,Arkansas,0,2012
Nevada,Oregon,3101,2012
Nevada,Rhode Island,336,2012
Nevada,South Carolina,480,2012
Nevada,South Dakota,0,2012
Nevada,Tennessee,1699,2012
Nevada,Texas,5484,2012
Nevada,Utah,4605,2012
New Hampshire,California,1514,2012
Nevada,Vermont,121,2012
Nevada,Washington,2997,2012
Nevada,West Virginia,100,2012
Nevada,Wisconsin,1046,2012
Nevada,Wyoming,766,2012
New Hampshire,Alabama,0,2012
New Hampshire,Alaska,437,2012
New Hampshire,Arizona,440,2012
Nevada,Virginia,1135,2012
New Jersey,Indiana,1039,2012
New Hampshire,Mississippi,0,2012
New Hampshire,Montana,0,2012
New Hampshire,West Virginia,80,2012
New Hampshire,Wisconsin,239,2012
New Hampshire,Wyoming,71,2012
New Jersey,Alabama,779,2012
New Jersey,Alaska,359,2012
New Jersey,Arizona,1328,2012
New Jersey,Arkansas,57,2012
New Hampshire,Washington,113,2012
New Jersey,California,4330,2012
New Jersey,Connecticut,3466,2012
New Jersey,Delaware,1921,2012
New Jersey,District of Columbia ,840,2012
New Jersey,Florida,10649,2012
New Jersey,Georgia,3002,2012
New Jersey,Hawaii,22,2012
New Jersey,Idaho,113,2012
New Jersey,Colorado,380,2012
New Hampshire,Missouri,289,2012
New Hampshire,Virginia,660,2012
New Hampshire,Utah,557,2012
New Hampshire,Nebraska,110,2012
New Hampshire,Nevada,0,2012
New Hampshire,New Jersey,591,2012
New Hampshire,New Mexico,223,2012
New Hampshire,New York,2905,2012
New Hampshire,North Carolina,1609,2012
New Hampshire,North Dakota,0,2012
New Hampshire,Vermont,2960,2012
New Hampshire,Ohio,324,2012
New Hampshire,Oregon,208,2012
New Hampshire,Pennsylvania,890,2012
New Hampshire,Rhode Island,1248,2012
New Hampshire,South Carolina,323,2012
New Hampshire,South Dakota,0,2012
New Hampshire,Tennessee,77,2012
New Hampshire,Texas,2150,2012
New Hampshire,Oklahoma,186,2012
Pennsylvania,Illinois,3749,2012
Utah,New Mexico,686,2012
Pennsylvania,Iowa,125,2012
Virginia,Oklahoma,2810,2012
Virginia,Oregon,1541,2012
Virginia,Pennsylvania,14190,2012
Virginia,Rhode Island,1605,2012
Virginia,South Carolina,7936,2012
Virginia,South Dakota,35,2012
Virginia,Tennessee,6189,2012
Virginia,Texas,12944,2012
Virginia,Utah,2092,2012
Virginia,Vermont,423,2012
Virginia,Washington,4160,2012
Virginia,West Virginia,3839,2012
Virginia,Wisconsin,1258,2012
Virginia,Wyoming,143,2012
Washington,Alabama,1507,2012
Virginia,Ohio,5622,2012
Virginia,North Dakota,852,2012
Virginia,North Carolina,25575,2012
Virginia,New York,15893,2012
Virginia,Kansas,1144,2012
Virginia,Kentucky,3908,2012
Virginia,Louisiana,1638,2012
Virginia,Maine,1144,2012
Virginia,Maryland,23925,2012
Virginia,Massachusetts,3767,2012
Virginia,Michigan,2982,2012
Washington,Alaska,4328,2012
Virginia,Minnesota,2294,2012
Virginia,Missouri,1914,2012
Virginia,Montana,658,2012
Virginia,Nebraska,357,2012
Virginia,Nevada,973,2012
Virginia,New Hampshire,535,2012
Virginia,New Jersey,9073,2012
Virginia,New Mexico,947,2012
Virginia,Mississippi,1344,2012
Washington,Arizona,8362,2012
Washington,Arkansas,1413,2012
Washington,California,45597,2012
Washington,Missouri,2802,2012
Washington,Montana,2919,2012
Washington,Nebraska,682,2012
Washington,Nevada,5671,2012
Washington,New Hampshire,309,2012
Washington,New Jersey,2300,2012
Washington,New Mexico,872,2012
Washington,Mississippi,615,2012
Washington,New York,5562,2012
Washington,North Dakota,217,2012
Washington,Ohio,3192,2012
Washington,Oklahoma,1223,2012
Washington,Oregon,25525,2012
Washington,Pennsylvania,3397,2012
Washington,Rhode Island,97,2012
Washington,South Carolina,2727,2012
Washington,North Carolina,4088,2012
Virginia,Iowa,221,2012
Washington,Minnesota,2703,2012
Washington,Massachusetts,2911,2012
Washington,Colorado,5195,2012
Washington,Connecticut,2901,2012
Washington,Delaware,100,2012
Washington,District of Columbia ,773,2012
Washington,Florida,9370,2012
Washington,Georgia,6363,2012
Washington,Hawaii,5239,2012
Washington,Michigan,3470,2012
Washington,Idaho,10604,2012
Washington,Indiana,1089,2012
Washington,Iowa,1159,2012
Washington,Kansas,2544,2012
Washington,Kentucky,1368,2012
Washington,Louisiana,1646,2012
Washington,Maine,532,2012
Washington,Maryland,1191,2012
Washington,Illinois,4298,2012
Virginia,Indiana,2663,2012
Virginia,Illinois,7089,2012
Virginia,Idaho,652,2012
Vermont,Connecticut,1626,2012
Vermont,Delaware,0,2012
Vermont,District of Columbia ,116,2012
Vermont,Florida,966,2012
Vermont,Georgia,56,2012
Vermont,Hawaii,6,2012
Vermont,Idaho,0,2012
Vermont,Colorado,382,2012
Vermont,Illinois,230,2012
Vermont,Iowa,30,2012
Vermont,Kansas,0,2012
Vermont,Kentucky,1243,2012
Vermont,Louisiana,73,2012
Vermont,Maine,883,2012
Vermont,Maryland,862,2012
Vermont,Massachusetts,3318,2012
Vermont,Indiana,68,2012
Vermont,Michigan,284,2012
Vermont,California,1112,2012
Vermont,Arizona,127,2012
Utah,Oklahoma,1338,2012
Utah,Oregon,4089,2012
Utah,Pennsylvania,944,2012
Utah,Rhode Island,351,2012
Utah,South Carolina,60,2012
Utah,South Dakota,47,2012
Utah,Tennessee,863,2012
Vermont,Arkansas,0,2012
Utah,Texas,3605,2012
Utah,Virginia,1369,2012
Utah,Washington,3529,2012
Utah,West Virginia,0,2012
Utah,Wisconsin,1445,2012
Utah,Wyoming,2216,2012
Vermont,Alabama,16,2012
Vermont,Alaska,93,2012
Utah,Vermont,39,2012
Washington,South Dakota,94,2012
Vermont,Minnesota,315,2012
Vermont,Missouri,23,2012
Vermont,Washington,98,2012
Vermont,West Virginia,0,2012
Vermont,Wisconsin,151,2012
Vermont,Wyoming,96,2012
Virginia,Alabama,2515,2012
Virginia,Alaska,1906,2012
Virginia,Arizona,2420,2012
Vermont,Virginia,728,2012
Virginia,Arkansas,445,2012
Virginia,Colorado,5352,2012
Virginia,Connecticut,2725,2012
Virginia,Delaware,2279,2012
Virginia,District of Columbia ,10964,2012
Virginia,Florida,19574,2012
Virginia,Georgia,9535,2012
Virginia,Hawaii,3823,2012
Virginia,California,14780,2012
Vermont,Mississippi,0,2012
Vermont,Utah,81,2012
Vermont,Tennessee,193,2012
Vermont,Montana,147,2012
Vermont,Nebraska,0,2012
Vermont,Nevada,17,2012
Vermont,New Hampshire,2893,2012
Vermont,New Jersey,833,2012
Vermont,New Mexico,74,2012
Vermont,New York,4780,2012
Vermont,Texas,493,2012
Vermont,North Carolina,328,2012
Vermont,Ohio,214,2012
Vermont,Oklahoma,11,2012
Vermont,Oregon,26,2012
Vermont,Pennsylvania,935,2012
Vermont,Rhode Island,341,2012
Vermont,South Carolina,124,2012
Vermont,South Dakota,39,2012
Vermont,North Dakota,0,2012
Washington,Tennessee,3206,2012
Washington,Texas,14196,2012
Washington,Utah,5298,2012
Wisconsin,Vermont,62,2012
Wisconsin,Virginia,1267,2012
Wisconsin,Washington,1208,2012
Wisconsin,West Virginia,0,2012
Wisconsin,Wyoming,30,2012
Wyoming,Alabama,260,2012
Wyoming,Alaska,590,2012
Wisconsin,Utah,900,2012
Wyoming,Arizona,2014,2012
Wyoming,California,2035,2012
Wyoming,Colorado,5599,2012
Wyoming,Connecticut,0,2012
Wyoming,Delaware,0,2012
Wyoming,District of Columbia ,0,2012
Wyoming,Florida,733,2012
Wyoming,Georgia,166,2012
Wyoming,Arkansas,244,2012
Wyoming,Hawaii,0,2012
Wisconsin,Texas,2765,2012
Wisconsin,South Dakota,329,2012
Wisconsin,Missouri,1263,2012
Wisconsin,Montana,784,2012
Wisconsin,Nebraska,324,2012
Wisconsin,Nevada,1163,2012
Wisconsin,New Hampshire,3,2012
Wisconsin,New Jersey,606,2012
Wisconsin,New Mexico,526,2012
Wisconsin,Tennessee,1051,2012
Wisconsin,New York,2033,2012
Wisconsin,North Dakota,284,2012
Wisconsin,Ohio,2610,2012
Wisconsin,Oklahoma,289,2012
Wisconsin,Oregon,945,2012
Wisconsin,Pennsylvania,1563,2012
Wisconsin,Rhode Island,144,2012
Wisconsin,South Carolina,1053,2012
Wisconsin,North Carolina,2939,2012
Wisconsin,Mississippi,238,2012
Wyoming,Idaho,745,2012
Wyoming,Indiana,179,2012
Wyoming,Ohio,819,2012
Wyoming,Oklahoma,964,2012
Wyoming,Oregon,893,2012
Wyoming,Pennsylvania,230,2012
Wyoming,Rhode Island,0,2012
Wyoming,South Carolina,122,2012
Wyoming,South Dakota,1175,2012
Wyoming,North Dakota,338,2012
Wyoming,Tennessee,4,2012
Wyoming,Utah,1710,2012
Wyoming,Vermont,0,2012
Wyoming,Virginia,138,2012
Wyoming,Washington,1323,2012
Wyoming,West Virginia,0,2012
Wyoming,Wisconsin,282,2012
Missouri,Nebraska,1999,2012
Wyoming,Texas,1427,2012
Wyoming,Illinois,905,2012
Wyoming,North Carolina,459,2012
Wyoming,New Mexico,604,2012
Wyoming,Iowa,259,2012
Wyoming,Kansas,539,2012
Wyoming,Kentucky,4,2012
Wyoming,Louisiana,88,2012
Wyoming,Maine,0,2012
Wyoming,Maryland,294,2012
Wyoming,Massachusetts,548,2012
Wyoming,New York,231,2012
Wyoming,Michigan,965,2012
Wyoming,Mississippi,136,2012
Wyoming,Missouri,244,2012
Wyoming,Montana,1901,2012
Wyoming,Nebraska,1216,2012
Wyoming,Nevada,355,2012
Wyoming,New Hampshire,0,2012
Wyoming,New Jersey,121,2012
Wyoming,Minnesota,290,2012
Utah,Ohio,1875,2012
Wisconsin,Minnesota,18965,2012
Wisconsin,Massachusetts,489,2012
West Virginia,Iowa,68,2012
West Virginia,Kansas,39,2012
West Virginia,Kentucky,2249,2012
West Virginia,Louisiana,90,2012
West Virginia,Maine,35,2012
West Virginia,Maryland,5352,2012
West Virginia,Massachusetts,164,2012
West Virginia,Indiana,328,2012
West Virginia,Michigan,778,2012
West Virginia,Mississippi,0,2012
West Virginia,Missouri,59,2012
West Virginia,Montana,0,2012
West Virginia,Nebraska,0,2012
West Virginia,Nevada,229,2012
West Virginia,New Hampshire,129,2012
West Virginia,New Jersey,1213,2012
West Virginia,Minnesota,20,2012
West Virginia,New Mexico,81,2012
West Virginia,Illinois,220,2012
West Virginia,Hawaii,166,2012
Washington,Vermont,223,2012
Washington,Virginia,3839,2012
Washington,West Virginia,215,2012
Washington,Wisconsin,1168,2012
Washington,Wyoming,394,2012
West Virginia,Alabama,477,2012
West Virginia,Alaska,306,2012
West Virginia,Idaho,181,2012
West Virginia,Arizona,79,2012
West Virginia,California,1231,2012
West Virginia,Colorado,104,2012
West Virginia,Connecticut,143,2012
West Virginia,Delaware,674,2012
West Virginia,District of Columbia ,294,2012
West Virginia,Florida,1919,2012
West Virginia,Georgia,1108,2012
West Virginia,Arkansas,0,2012
Wisconsin,Michigan,3917,2012
West Virginia,New York,1721,2012
West Virginia,North Dakota,175,2012
Wisconsin,Colorado,1600,2012
Wisconsin,Connecticut,657,2012
Wisconsin,Delaware,296,2012
Wisconsin,District of Columbia ,15,2012
Wisconsin,Florida,4937,2012
Wisconsin,Georgia,970,2012
Wisconsin,Hawaii,333,2012
Wisconsin,California,5347,2012
Wisconsin,Idaho,360,2012
Wisconsin,Indiana,2480,2012
Wisconsin,Iowa,4161,2012
Wisconsin,Kansas,1160,2012
Wisconsin,Kentucky,635,2012
Wisconsin,Louisiana,598,2012
Wisconsin,Maine,233,2012
Wisconsin,Maryland,1306,2012
Wisconsin,Illinois,22285,2012
West Virginia,North Carolina,4683,2012
Wisconsin,Arkansas,253,2012
Wisconsin,Alaska,236,2012
West Virginia,Ohio,6757,2012
West Virginia,Oklahoma,520,2012
West Virginia,Oregon,118,2012
West Virginia,Pennsylvania,5208,2012
West Virginia,Rhode Island,0,2012
West Virginia,South Carolina,1098,2012
West Virginia,South Dakota,36,2012
Wisconsin,Arizona,3257,2012
West Virginia,Tennessee,1061,2012
West Virginia,Utah,0,2012
West Virginia,Vermont,54,2012
West Virginia,Virginia,6317,2012
West Virginia,Washington,297,2012
West Virginia,Wisconsin,470,2012
West Virginia,Wyoming,252,2012
Wisconsin,Alabama,323,2012
West Virginia,Texas,622,2012
Pennsylvania,Indiana,1599,2012
Utah,North Dakota,175,2012
Utah,New York,2129,2012
South Carolina,Kansas,1064,2012
South Carolina,Kentucky,1924,2012
South Carolina,Louisiana,2709,2012
South Carolina,Maine,2077,2012
South Carolina,Maryland,3565,2012
South Carolina,Massachusetts,2313,2012
South Carolina,Michigan,2966,2012
South Carolina,Minnesota,757,2012
South Carolina,Mississippi,1407,2012
South Carolina,Missouri,1884,2012
South Carolina,Montana,93,2012
South Carolina,Nebraska,158,2012
South Carolina,Nevada,1025,2012
South Carolina,New Hampshire,917,2012
South Carolina,New Jersey,6517,2012
South Carolina,Iowa,643,2012
South Carolina,Indiana,3802,2012
South Carolina,Illinois,2125,2012
South Carolina,Idaho,198,2012
Rhode Island,Washington,287,2012
Rhode Island,West Virginia,0,2012
Rhode Island,Wisconsin,135,2012
Rhode Island,Wyoming,21,2012
South Carolina,Alabama,1665,2012
South Carolina,Alaska,1244,2012
South Carolina,Arizona,2222,2012
South Carolina,New Mexico,1052,2012
South Carolina,Arkansas,839,2012
South Carolina,Colorado,1915,2012
South Carolina,Connecticut,1590,2012
South Carolina,Delaware,697,2012
South Carolina,District of Columbia ,435,2012
South Carolina,Florida,11552,2012
South Carolina,Georgia,18570,2012
